Instructions (36      , 29      ) at Addr [32392     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (68      , 60      ) at Addr [32544     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (58      , 57      ) at Addr [32520     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (60      , 59      ) at Addr [32544     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (58      , 58      ) at Addr [32520     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (60      , 60      ) at Addr [32544     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (56      , 45      ) at Addr [33216     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (46      , 53      ) at Addr [32256     ]  --> [i64_atomic_rmw_cmpxchg, i64_load              ] | 0 0
Instructions (31      , 30      ) at Addr [32416     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (29      , 28      ) at Addr [32392     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (46      , 42      ) at Addr [32256     ]  --> [i64_atomic_rmw_cmpxchg, i64_load              ] | 0 0
